-0.8 	0.6 	0.3 	0.2 	0.6 	-0.4 	0.4 	0.3 	-0.9 	-1	0.808	0.75
0.6 	0.2 	0.7 	1.0 	-0.8 	-1.0 	-0.8 	0.2 	-0.2 	1	0.937	0.6666666666666666
1.0 	0.4 	0.6 	-0.8 	-0.7 	-0.7 	-0.7 	-1.0 	-0.6 	1	0.659	0.08333333333333333
0.8 	-0.1 	-0.9 	-0.1 	0.1 	0.2 	0.2 	0.6 	-0.9 	1	0.935	0.75
-1.0 	0.1 	0.3 	-0.2 	-0.6 	-0.4 	0.4 	-0.2 	0.0 	-1	0.732	1.0
0.3 	0.0 	-0.7 	-0.5 	-1.0 	0.4 	-1.0 	0.8 	-0.7 	-1	0.8	0.16666666666666666
1.0 	0.1 	-0.5 	0.0 	-0.7 	-1.0 	0.7 	-0.4 	0.7 	1	0.949	0.6666666666666666
0.0 	0.9 	-0.7 	0.8 	-0.4 	0.1 	0.8 	0.5 	1.0 	-1	0.792	0.5
-0.6 	-0.2 	0.1 	-0.7 	0.6 	-0.4 	-0.4 	0.3 	-0.6 	0	0.0	0.6666666666666666
-0.1 	0.4 	0.2 	-0.3 	0.2 	0.9 	-1.0 	1.0 	-0.8 	-1	0.842	0.5
-0.4 	-0.6 	0.4 	0.5 	0.2 	-0.4 	-0.4 	-0.3 	-0.1 	1	0.965	0.08333333333333333
0.8 	-1.0 	0.1 	0.9 	-0.5 	0.9 	-0.4 	0.0 	-0.9 	1	0.955	0.9166666666666666
0.2 	0.1 	0.9 	0.2 	0.0 	0.5 	0.5 	-0.2 	0.2 	1	0.935	0.5833333333333334
0.0 	1.0 	0.6 	1.0 	-0.9 	-0.7 	-0.5 	0.9 	1.0 	-1	0.876	0.08333333333333333
0.6 	0.0 	0.1 	0.9 	-0.5 	0.4 	0.1 	0.8 	-0.3 	1	0.923	0.75
-0.7 	-0.1 	-1.0 	-0.7 	-0.1 	-0.4 	-0.3 	0.7 	-1.0 	-1	0.646	0.75
-0.6 	-0.4 	-0.9 	-0.1 	-0.4 	-0.1 	-0.7 	0.4 	-0.7 	0	0.972	0.08333333333333333
0.4 	-0.3 	0.9 	-1.0 	0.4 	-0.4 	-0.7 	-0.8 	0.5 	1	0.909	0.75
-1.0 	0.0 	-0.7 	1.0 	-0.1 	0.3 	-0.8 	-0.9 	1.0 	-1	0.61	0.8333333333333334
-0.2 	0.3 	-0.7 	0.6 	-0.1 	0.2 	0.0 	-0.4 	-0.8 	-1	0.898	0.4166666666666667
0.7 	-0.2 	0.7 	0.1 	0.8 	0.8 	0.8 	0.4 	0.7 	1	0.957	0.75
-0.1 	0.1 	0.4 	-0.5 	-0.8 	-0.6 	0.7 	0.2 	0.7 	0	0.0	0.0
-0.8 	-0.7 	-0.6 	0.6 	0.8 	-0.8 	-0.2 	0.1 	0.6 	0	0.976	0.0
-0.1 	-1.0 	-0.2 	0.4 	0.4 	0.7 	-0.6 	-0.3 	-1.0 	0	0.974	0.0
0.0 	-0.5 	-0.9 	0.0 	0.7 	-0.3 	0.7 	-0.1 	0.5 	0	0.974	0.08333333333333333
-0.2 	-0.6 	-1.0 	-1.0 	-0.1 	0.5 	-0.6 	0.0 	0.5 	-1	0.33399999999999996	0.5833333333333334
-0.6 	-0.7 	0.5 	-0.1 	1.0 	0.5 	0.0 	0.6 	0.0 	1	0.889	0.3333333333333333
0.8 	0.8 	0.9 	0.8 	-0.7 	0.3 	-0.1 	0.2 	-0.2 	1	0.913	0.6666666666666666
-0.2 	0.1 	0.9 	0.2 	1.0 	0.4 	0.3 	-0.6 	0.5 	-1	0.554	0.25
0.8 	-0.6 	-0.1 	-0.1 	0.5 	-0.2 	0.5 	0.2 	-0.8 	1	0.953	0.6666666666666666
0.3 	-0.5 	-0.5 	-0.2 	0.6 	-0.5 	0.1 	1.0 	-0.7 	1	0.825	0.25
-0.3 	0.0 	0.7 	0.0 	0.8 	0.8 	-0.3 	0.1 	0.8 	-1	0.508	0.5
-0.9 	0.9 	-0.5 	-0.7 	1.0 	1.0 	0.1 	0.3 	-0.8 	-1	0.904	0.6666666666666666
-0.5 	-0.4 	-0.2 	-0.3 	-0.2 	-0.7 	-0.8 	0.6 	-0.7 	-1	0.622	0.8333333333333334
0.2 	-0.8 	0.3 	0.3 	-0.6 	-0.4 	0.3 	0.2 	0.7 	1	0.949	0.9166666666666666
0.7 	0.5 	-0.8 	0.9 	0.7 	0.7 	-0.8 	-0.7 	-0.2 	-1	0.87	0.16666666666666666
-0.4 	-0.6 	0.1 	0.0 	-1.0 	-1.0 	0.7 	0.7 	-0.6 	0	0.973	0.08333333333333333
0.7 	-0.5 	0.8 	-0.7 	-0.8 	0.2 	0.9 	0.4 	-0.3 	1	0.923	0.75
-0.2 	0.3 	0.6 	-0.8 	-0.8 	0.1 	-0.2 	0.6 	-0.6 	-1	0.722	0.25
0.5 	-0.9 	1.0 	-0.1 	0.9 	1.0 	-0.9 	0.9 	-0.3 	1	0.923	1.0
-0.7 	0.8 	-0.3 	0.7 	1.0 	-0.8 	0.8 	-0.6 	0.5 	-1	0.812	0.75
1.0 	-0.6 	-0.1 	-1.0 	0.4 	0.3 	-0.5 	-0.4 	-0.4 	1	0.943	0.75
0.9 	-0.5 	0.0 	0.3 	0.7 	0.8 	-0.8 	0.7 	-0.8 	1	0.951	0.75
-0.2 	0.2 	0.5 	0.6 	0.9 	0.0 	1.0 	-0.8 	1.0 	-1	0.706	0.4166666666666667
0.3 	-0.2 	0.4 	-0.4 	-1.0 	0.1 	-0.7 	-1.0 	0.0 	1	0.825	0.75
0.1 	-0.8 	0.2 	-0.8 	0.5 	0.2 	-0.5 	0.0 	0.8 	1	0.953	0.9166666666666666
-0.6 	-0.8 	-0.3 	0.5 	-0.6 	-0.1 	0.2 	-0.4 	1.0 	0	0.0	0.5833333333333334
0.1 	-0.9 	-0.1 	-0.9 	-0.8 	0.6 	0.6 	0.5 	0.5 	1	0.919	0.3333333333333333
-0.8 	-0.8 	-0.3 	-0.9 	0.7 	-0.1 	-0.9 	0.4 	-0.8 	0	0.97	0.08333333333333333
-0.7 	-0.8 	-0.5 	0.1 	-0.2 	0.1 	-1.0 	-0.3 	-0.5 	0	0.973	0.08333333333333333
0.1 	-0.4 	0.1 	-0.9 	0.7 	-0.4 	0.2 	-0.9 	-0.8 	1	0.917	0.25
0.0 	0.1 	0.5 	-0.1 	0.8 	0.0 	0.2 	-0.8 	0.0 	-1	0.6639999999999999	0.25
0.2 	-0.5 	-0.5 	-0.6 	-0.6 	-1.0 	-0.3 	-0.6 	0.0 	1	0.749	0.5
1.0 	-0.7 	0.3 	-0.4 	0.3 	-0.2 	-0.2 	0.6 	0.1 	1	0.41100000000000003	0.75
0.3 	-0.8 	0.9 	-0.5 	0.7 	-0.5 	-0.3 	0.7 	-0.9 	1	0.961	0.3333333333333333
-0.5 	-0.7 	0.5 	0.4 	0.2 	-0.5 	-0.4 	0.9 	-0.5 	0	0.978	0.0
-0.3 	-0.7 	-0.2 	0.3 	0.1 	0.1 	-0.1 	0.2 	-0.8 	0	0.0	0.5833333333333334
0.1 	0.1 	0.5 	0.0 	0.2 	0.0 	-0.8 	-0.8 	-0.4 	1	0.489	0.5833333333333334
0.4 	0.1 	-0.6 	-1.0 	0.2 	0.4 	0.7 	-0.8 	0.3 	1	0.781	0.08333333333333333
-0.4 	0.9 	-0.1 	-0.4 	-0.2 	0.3 	-0.3 	-1.0 	0.4 	-1	0.756	0.3333333333333333
-0.4 	0.7 	-0.4 	-0.3 	-0.5 	-1.0 	-0.6 	-0.9 	-0.8 	-1	0.916	0.6666666666666666
-0.8 	-0.1 	0.9 	0.1 	-0.1 	-0.3 	-0.1 	0.2 	0.3 	0	0.0	0.08333333333333333
-0.7 	0.1 	-0.5 	0.9 	-0.3 	-0.5 	0.0 	-0.2 	-0.8 	-1	0.866	0.8333333333333334
-0.9 	0.7 	0.6 	-0.2 	-0.7 	-0.3 	0.8 	-0.8 	0.6 	-1	0.778	0.8333333333333334
0.9 	0.1 	-0.9 	-0.9 	-0.8 	0.2 	-0.2 	0.9 	0.6 	1	0.827	0.08333333333333333
-0.9 	-0.7 	-0.3 	-0.4 	0.2 	-0.1 	-0.1 	-0.2 	0.5 	0	0.0	0.6666666666666666
-0.7 	0.9 	-0.8 	0.1 	0.2 	0.3 	-0.6 	-0.7 	0.2 	-1	0.8240000000000001	0.5833333333333334
-0.2 	0.0 	0.9 	0.1 	0.1 	0.4 	0.5 	-0.9 	0.1 	-1	0.896	0.4166666666666667
0.5 	0.2 	0.4 	-0.9 	-0.7 	0.2 	-0.1 	-0.7 	0.5 	1	0.969	0.8333333333333334
1.0 	-0.6 	-0.7 	0.2 	-0.5 	-0.1 	-0.7 	-0.9 	-0.2 	1	0.869	0.6666666666666666
-0.6 	-0.8 	0.3 	-0.9 	0.6 	0.7 	-0.2 	0.6 	0.7 	1	0.871	0.5
0.1 	-0.9 	-0.2 	1.0 	-0.9 	0.6 	-0.5 	0.2 	-0.5 	0	0.972	0.08333333333333333
1.0 	-0.2 	-0.7 	0.0 	0.2 	-0.5 	0.3 	0.7 	-0.7 	1	0.951	0.6666666666666666
-0.3 	-0.7 	0.2 	0.8 	0.9 	0.4 	0.5 	0.8 	0.4 	0	0.976	0.0
1.0 	0.9 	0.5 	0.3 	0.3 	-0.4 	0.3 	0.5 	-0.9 	1	0.937	0.5
0.2 	-0.2 	-0.9 	0.4 	0.7 	-0.6 	-0.1 	-0.7 	-0.4 	0	0.976	0.0
-0.5 	0.5 	0.0 	0.2 	-0.6 	-0.7 	0.0 	0.9 	0.1 	-1	0.792	0.5
0.6 	-0.9 	-0.9 	-0.8 	1.0 	-0.6 	0.4 	-0.9 	-0.9 	1	0.683	0.08333333333333333
-0.2 	-0.5 	-0.1 	-0.4 	-0.8 	-0.5 	-1.0 	-0.9 	-0.9 	0	0.0	0.3333333333333333
-0.5 	-0.7 	0.0 	0.2 	-0.3 	1.0 	0.6 	0.4 	0.8 	0	0.0	0.4166666666666667
-0.9 	0.1 	0.9 	-0.1 	-0.6 	0.1 	0.0 	0.0 	0.9 	1	0.929	0.3333333333333333
0.5 	0.6 	0.0 	-0.4 	0.2 	0.3 	-0.3 	0.2 	-0.4 	1	0.923	0.3333333333333333
-0.3 	0.2 	-0.2 	0.3 	-0.6 	0.2 	1.0 	0.3 	-0.7 	-1	0.736	0.5
0.3 	-0.5 	-0.6 	0.3 	-0.8 	0.7 	-1.0 	-0.1 	-0.6 	1	0.913	0.5
-0.8 	0.9 	-0.3 	0.2 	0.5 	-0.3 	-0.3 	-0.8 	0.4 	-1	0.86	0.5833333333333334
0.7 	0.3 	0.7 	-0.5 	0.7 	-0.2 	-0.7 	0.3 	0.4 	1	0.9410000000000001	0.6666666666666666
0.3 	0.4 	0.4 	-0.3 	-1.0 	-0.6 	-0.6 	-0.3 	0.5 	1	0.775	0.3333333333333333
0.0 	0.0 	0.8 	0.1 	-1.0 	-0.8 	0.9 	0.0 	-0.9 	-1	0.902	0.75
0.7 	-0.7 	-0.2 	-0.1 	0.1 	0.3 	0.7 	0.8 	-0.8 	1	0.925	0.8333333333333334
-0.1 	-0.5 	-0.2 	0.7 	-0.5 	-0.9 	0.8 	-0.7 	0.1 	-1	0.906	0.3333333333333333
0.6 	-1.0 	0.5 	0.7 	-1.0 	-0.5 	0.9 	-0.3 	-0.2 	1	0.757	0.6666666666666666
-0.1 	-0.1 	0.6 	0.5 	-0.8 	-0.5 	-0.3 	0.1 	0.8 	0	0.0	0.16666666666666666
-0.5 	-0.1 	0.8 	-0.4 	-1.0 	-0.9 	0.4 	0.5 	0.3 	1	0.923	0.16666666666666666
-0.4 	-0.7 	0.0 	-0.3 	-0.7 	-0.2 	-0.4 	0.0 	0.2 	0	0.0	0.4166666666666667
1.0 	1.0 	-0.5 	0.3 	0.2 	-0.9 	0.9 	0.5 	-0.8 	1	0.913	0.08333333333333333
0.0 	0.6 	-0.5 	1.0 	0.4 	-1.0 	-0.2 	-0.8 	-0.3 	-1	0.712	0.4166666666666667
0.7 	0.5 	0.8 	0.8 	-0.3 	-0.3 	-0.3 	-0.9 	0.9 	1	0.9390000000000001	0.5833333333333334
0.6 	0.3 	0.9 	-0.2 	0.0 	0.1 	1.0 	0.5 	-0.1 	1	0.947	0.75
-0.7 	-0.7 	0.9 	-0.9 	-0.8 	0.3 	0.5 	0.1 	0.0 	1	0.869	0.16666666666666666
0.1 	0.7 	0.5 	-0.8 	-0.7 	0.7 	-0.7 	0.6 	-0.1 	-1	0.8240000000000001	0.08333333333333333
